commentaire;label
@SandyMdnour ​​ @きゅきゅのきゅきゅのきゅ  chef c'est  des  japonais qui ont mis une fausse traduction en plus c'était Mbappé et pas Ousmane révise ton football stp.  Tu comprends pas le français tanpis;0
@lucas95370 ​ @きゅきゅのきゅきゅのきゅ tg;0
@Jean-u8m4p Et Ousmane ballon d'or avec dj snake ❤❤;1
@r.a.sdry-jo Bravo 🎉;1
@alleztousenenfer Heureusement que Dembelé remporte le ballon d'or;0
"""@RascarCapac4 Comme quoi, 6 bons mois et tout est possible. Le foot il a changé.""";0
@JuniorChrist-n6q Pedri absent dans les 10 premier c’ est abusé;0
@3tphacks Well deserved but its crazy that controversies came from list not the actual winner;0
@alleztousenenfer Hakimi 6eme c'est une honte. Hakimi devrait être 2ème.;0
@maxwellemblematique3510 Prochain ballon d'or Kilyan MBAPPE;0
"Perso, en tant que Français, je suis content pour Dembélé même si """"footballistiquement"""" j'ai une préférence pour Yamal.""";1
@sitaphamoussadansokho8886 ❤❤❤❤;1
"Dembouzzz at the right place ✅️""";1
"""@TinoProfaci913 l'OM à marqué un but, le PSG à marqué l'histoire 😂😭💙❤️""";1
@DavidSarruco Un sacrifice compréhensible ❤❤ allez paris❤❤;1
@safnetemongo3667 Courage yamal tu l'auras l'année prochaine👊👊 visca barça;0
"Mais à part ca le classement était n'importe quoi. Cole ne méritait pas d'être dans le top 10, Pedri oui. Et Ashraf seulement 6è, et Neves 19., une blague!""";1
@Papy012 Enfinnnnn!!!!!!!!!!!! ❤🫶🏽;1
"""@ZouZou_94 Le classement totalement deguelasse mais au moins, le football a gagné ce soir et Dembele a gagné""";1
@gaelluela3636 C’est la 1ere et la dernière fois qu’il le gagne;0
@arnoldkupiata3593 Dembouzzzz;0
@hakimsaid9202 Quel beau discours 🫶🏾❤️;1
@LandryKasongo-n2x Félicitations mon frère dembele;1
@TamrieTakele I am Crying with him and hos family. Congratulations you deserved;0
"Final champions legue depuis quand elle donne le balon d or... le buzz parle.. pas le foot..""";0
@Abdelhingals Il a fait un vrai discours sincère sans oublier personne chapeau;0
"""@きゅきゅのきゅきゅのきゅ He discriminated against Japanese people, but still?""";0
@Enedyas J’aurais féliciter yamal quand meme;0
@LouisaNguele Bravo à toi mon frère;1
@tambek4899  @laPaiix et son père ainsi que sa fille;0
@JiameDuff @Enedyasont l’emmerde Yamal;0
@ALPHABOTS2 ​ @tambek4899  son grand père ainsi que sa grand mère 😅;0
@Userbaby02 @Enedyaset le câlin qu’il l’a fait avant de prendre le ballon d’or toujours a critiquer les gens;0
"""@user-kx5ky4dc9n et pendant ce temps Donnarumma lors du trophé Yachine ne mentionne aucun fois le PSG ni meme un seul nom, mais mentionne """"Le Manchester City"""" (je cite)""";0
@ani_2003  @きゅきゅのきゅきゅのきゅ olala;0
@bondjamesboy  @きゅきゅのきゅきゅのきゅ  those who hates black people ?;0
@monsieurtoc2880  @きゅきゅのきゅきゅのきゅ   we dont care about japan;0
@terminares7027  @きゅきゅのきゅきゅのきゅ  de quoi tu parles ?;0
@abdelfaissal583 J'ai écrit la même chose que toi;0
@KaramoSidibé-i8h6p Je suis content à vous;1
"""@BerZerHk  @きゅきゅのきゅきゅのきゅ   Just a mistake bro, forgive him""";0
"Donnaruma a entièrement raison !""";0
@louisd1315 ​ @きゅきゅのきゅきゅのきゅ ?;0
"""@Shfshawan He forgot to mention Achraf Hakimi, who was the main reason for his winning the Golden Ball.""";0
@Mouradfk Il as oublié les supporters malheureusement;0
@daviddeneuf795 Et sa femme et ses gamins????;0
@yassirsouabni Il faut surtout remercier le département com du psg;1
"""@ClementJacquet-bm6oi ​ @daviddeneuf795 pareil je me suis posé la question. Il remercie sa mère, son meilleur pote mais pas sa femme""";1
@Momo-Gsm ​ @きゅきゅのきゅきゅのきゅ wait what !???;0
@AzzamBounjoua Hahaha il a oublié son maîyre Achraf Hzkimi qui lui fait des passes pour marquer les buts..;0
@francoissantoni8507 ​ @daviddeneuf795 ils sont en prison ...;0
@francoissantoni8507 ​ @yassirsouabni et le pognon du Qatar ....Yamal bien au dessus;0
@francoissantoni8507 A part Hakimi Yamal les supporters il n'a oublié personne c'est vrai;0
"""@francoissantoni8507 ​ @user-kx5ky4dc9n vu ce que lui a fait le PSG c'est un peu normal , la LDC c'est lui ....""";0
@yassirsouabni ​ @francoissantoni8507 et la boîte de com indoue ainsi que la stagiaire de 18ans;0
@jdreasymoney6116  @bondjamesboy pour vous tout le monde vous déteste mdr vs êtes parano;0
@jdreasymoney6116  @AzzamBounjoua Achraf  franchement je l’ai regarder jouer aujourd’hui il etait nul il a pas le niveau ballon d’or désolé;0
@abouhanifambechezi4195 Et ça femme dans tout ça rien ! 😮;0
@boieingyags4787 Un gars vrai;0
@LudovicHiblot-w6i Dommage beau discours mes ils a oublier les supporters dommage bravo à lui es vive le psg;1
@AshleyRobine ​@Enedyaset pourquoi félicité;0
"Ambedkar, Vol. 5, Page 15 nnnjhhyyyyyyyyggh""";1
@AM-zd9eg ​ @daviddeneuf795 je me suis poser la même question. Et ils sont pas là à la Cérémonie... De l'eau dans le gaz ? J'espère pas pour eux.;0
@pat963 En regardant  le classement  des 10 premier jai dessuite  compris que  ce trophée  as perdu en saveur et pas que ...😢;1
@pat963 Encore 1 qatarbot et les réponses sont des qatarbot  les mange mort;0
"""@BayefallMouride Un """"free Palestine 🍉🇵🇸""""  aurait   pu être  dit.""";0
@samifabulous3002 Regarde son visage comment il change quand il remercie sa ville regarde bien son visage là il est sincère tout le reste du discours il est obligé de dire ça;1
"""@FreePalestine2027-i5g  @francoissantoni8507 Mdddr t’es un rageux , yamal est peut être meilleurs mais cette année il a ramener la ldc ? Guignol 😂""";0
@dodopuppet  @きゅきゅのきゅきゅのきゅ  yeah keep yapping to say bullsh;0
@ulkaonanga2965 Il a oublié de remercier les fans;1
@marocberkane9154 Nul nul nul dembele ballon d’or il est nul franchement;0
@azertyqwertyma Discours parfait avec 3 mots de vocabulaire mdr;1
@Momchalab Ballon d or achraf hakimi;0
"""@daviesorimoloye2212 Il a oublié son père.  Peut-être qu'il n'était pas là pour lui, qu'il l'avait abandonné. Car """"pas là"""", il y'a que les hommes responsables qui connaissent la douleur du mot quand leurs enfants l'emploient.""";0
"""@Thatmy1624 Meme si on imagine bien que le stress n'aide pas, il a fait enormement de faute d'un niveau primaire... C'est pas ouf a son age de pas pouvoir s'exprimer dans sa propre langue, sans faire autant de fautes """"betes"""" a l'oral. Mais quand meme bravo a lui pour cette recompense""";1
@NOAJUDO68 Oui;0
@Purple-vg1hr ​ @Shfshawan He said his PSG teammates.;0
@ousmanedembele4818 @Enedyasil la fait;0
@Tarranpion68 J’ai avancé la vidéo j’ai eu la chance de tomber 6 fois sur le mot exceptionnel … enfin bref du foot quoi 😂😂😂😂;1
@jnk_zwx @Enedyasferme ta bouche;0
"""@MichelangeNgomoTV Il a oublié sa femme, au moins si il n'est pas marié...""";0
@Florian06-h6l Il a juste oublié la Palestine qui venait d'être reconnue quelques minutes plus tôt mais bon...;0
@1jour2foot Il a remercier tout le monde sauf Dieu 🤣;1
@ひおkや-k7q 黙っとけよ;0
"""@Somewhereintheworld5 """"Voilà"""", """"exceptionnel"""", """"maman"""", """"ouin ouin ouin"""" ! Tu parles d'un discours looool ! Son niveau d'expression orale fait trembler M'Bappé 😂""";1
@JudeB0  @きゅきゅのきゅきゅのきゅ We don’t give a fuck about this pedophile country;0
"Excuse my French lol""";0
@mamadoufofana706 @Enedyas il l'a fait fait tes recherche;0
"En ce sens le puissant dicton est vrai : """"La course, la victoire ou la couronne n'appartient pas au plus agile, au plus filou, au plus déluré et encore moins aux malhonnêtes joueurs égoïstes boycottant et fuyant du ballon leurs attaquants plus talentueux qu'eux, en vue de les éteindre"""". C'est donc la victoire de la justice qui a triomphé face à une grave injustice subie par Dembélé qui n'était jamais sollicité et recherché normalement  comme cela se fait habituellement envers les attaquants d'une équipe""";1
"En ce sens le puissant dicton est vrai : """"La course, la victoire ou la couronne n'appartient pas au plus agile, au plus filou, au plus déluré et encore moins aux malhonnêtes joueurs égoïstes boycottant et fuyant du ballon leurs attaquants plus talentueux qu'eux, en vue de les éteindre"""". C'est donc la victoire de la justice qui a triomphé face à une grave injustice subie par Dembélé qui n'était jamais sollicité et recherché normalement  comme cela se fait habituellement envers les attaquants d'une équipe""";1
"""@user-kx5ky4dc9n  @francoissantoni8507  je suis d'accord sur la crasse, mais d'un autre cote ne pas mentionner les coéquipiers et ne mentionner la saison au psg de maniere succincte et pou rmoins de temps que manchester city c'est un faux pas. on le recompense pour son année et ce qu;'il a effectué au sein du psg. on s'en moque de manchester city, ca n'a absolument rien a voir. le probleme c'est le contraste entre mentionner a bout de levre l'annee ecoulee et de s'attarder sur manchester city 70% du temps du discours. ce n'est pas une interview d'introduction a city la ceremonie""";0
"""@francoissantoni8507 ​ @user-kx5ky4dc9n ok , mais le PSG n'est pas champion du monde des clubs c'est un fait ....""";0
@user-kx5ky4dc9n  @francoissantoni8507  je vois pas exactement ce qu'apporte ce detail;0
@francoissantoni8507 ​ @user-kx5ky4dc9n sachez que les détails font toujours la différence... avec la généralité;0
"""@francoissantoni8507 Bon , le foot opium du peuple je m'en bat les corones ...si il y a des cons pour aimer ce jeu de pieds intellectuel  cela fait du bien aux politiques vive la France , vive Zidane , vive Deschamps,, vive Benzema ,et Aujourd'hui vive le Mali .,.. c'est ça la France avec son passé colonialiste ..,et vive le Qatar .😂😂😂😂""";0
@Zit-Zitoon Si sa femme 😅;0
@JODESIO1 Le classement de PEDRI (11e) est une de ces choses qui font perdre la crédibilité au Ballon d'Or. C'est dingue! Vous avez fait comment pour arriver à ce classement?;1
@DFvaldo Très mérité ❤❤ousmane;1
@KadiatouDiallo-u7y ❤❤❤❤;1
"Elle a tué le game 😂😘""";0
@PenanoDirand that's great Ousmane ❤❤;1
@BakoleSalongo-d6q PSG🇫🇷⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️;0
@anderson.2774 Mes félicitations à Dembélé tu est le troisième ballon d'or du club après Weah et Messi tu est un symbole pour nous les supporters du PSG Merci et 🎩.;1
"""@boristheb1ad3x67 On sen bat les couilles de messi, il na rien fait au psg""";0
@きゅきゅのきゅきゅのきゅ The worst Ballon d'Or winner of all time;0
@anderson.2774 ​ @きゅきゅのきゅきゅのきゅ    no comprendo. 🤔🤔;0
@KasriGhilas ​ @きゅきゅのきゅきゅのきゅ lmao let me guess you were supporting raphinha ?;0
@きゅきゅのきゅきゅのきゅ  @KasriGhilas  No. I just don't think this damn black guy who discriminated against Japanese people deserves the Ballon d'Or.;0
"""@KasriGhilas ​ @きゅきゅのきゅきゅのきゅ """"this damn black guy"""" people like u should stop watching football. He was the best player of the last season and deserved it. Just syfm if you have no ball knowledge.""";1
@boristheb1ad3x67 ​ @きゅきゅのきゅきゅのきゅ 🤡🤡🤡;0
@rhum_1802  @きゅきゅのきゅきゅのきゅ  go eat sushi;0
@acidlover_303  @きゅきゅのきゅきゅのきゅ  you're racist against black people and you're crying because one of them made a joke about you?;0
@labambaye2566 Ousmane demb felicitation;1
@BassirouKabore-g6h C'est pas vrai c'est pour Lamine;0
@BinetouSeck-p9u Ballon d'or bien mérité ❤❤😂😂;1
"I'm a madridista , and Mbappé Deserves it for sure 🎉❤""";1
@arthurarthur2555 Tout est pipé!!! Comme les matchs !;0
@DanieliMpassi Félicitations Ousmane  pour le ballon d’or on est fier de toi🎉🎉🎉🎉;1
@CallistoAnge-t3l Je savais que c'était lui qui allait l'avoir 🤩👍 Ousmane ballon d'or ⚽🪙;1
@ВераБафаева Маладес.арзисан.;0
"Perte de prestige !!!""";0
"Perte de prestige !!!""";0
@alannmoubecka Comment sans Pedri...;0
@alannmoubecka Comment sans Pedri...;0
@djamelbouras2806 Elle est très jeune la maman d'Ousmane Dembelé mashallah.;0
"""@coike7209 Bravo Ousmane,par contre Hakimi 6 ème et Mendez 10 ils méritent mieux.""";1
@youssouphadiokhane7059 Je suis catalan mais Dembele l’a largement mérité.;1
@SkyuLGAMING Quel homme exceptionnel;1
@legerchristiandjiba1193 J'espère que le Réal n'aura plus jamais l'occasion d'être présent à cette cérémonie de ballon d'or;0
@Jul-h16 Merci Dembelé fière d'être 🇲🇱🇲🇱🇲🇱;1
@JeanPaul-fy3sn Il est 🇲🇷🇲🇷🇲🇷🇲🇷🇲🇷🇲🇷🇲🇷🇲🇷🇲🇷🇲🇷🇲🇷🇲🇷🇪🇭🇪🇭🇪🇭🇪🇭🇪🇭🇪🇭🇪🇭🇪🇭;0
@kevin20373 Il aura eu le Ballon d'Or avant Mbappé !;0
@gaelluela3636 Donc il faut bcp courir sur le terrain pour avoir le ballon d’or;0
"كل التوفيق للاعبي سيدات ورجال نادي برشلونة ❤💙💜....""";1
"""@Verinha9 0:26 """"Kylian Bappé"""" 😂 le manque de respect !""";1
@MarcellineDjé Dembélé;0
@Akira-S97 Deserved 100%;0
@ELHAM_PANJSHIR The only thing Yamine Lamal will bring back to Spain is his 20 family members 😂;0
"""@Lilian.L729 Amplement mérité, avec la saison qu’il a réalisé, il n’y avait pas d’autre choix, par contre Mbappé qui se fait voler, ça fait chier mais bon le principal est que le ballon d’or est français. 🙏🏻""";1
@Disha_11_ney Well deserved winner 🙏🔴🔵 maybe next year rapha💙❤️❤️‍🩹;1
@ModouFall-w3q7e cette fois ci y'a pas mur mur félicitations Dembelé fière d'être noir;1
@91anges Bravo Ousmane 🎉🎉🎉;1
"Dembouz ❤❤❤🎉🎉""";1
"Le gros  menez en pls 😜😜""";1
@jaiunavis7081 Exceptionnel 😂;1
"""@gwadakilla78 C'est mérité 👍👍 Le gars à gagner la coupe du monde , la ligue des champions etc ... Bravo Dembelé c'est super pour Évreux 👍👍 la Madeleine 👍👍""";1
@minemine27220 Yeah Evreux la madeleine ❤❤❤❤❤;1
@akramabdelmalek2830 N'importe quoi;0
@Danieltshinong.6 Courage vraiment;0
@ArestideAriston Lamine;0
"ICI C’EST PARIS ❤️💙 MERCI POUR CETTE SAISON POUR CETTE SOIRÉE QUE DU POSITIF APRÈS ZIDANE ET KARIM TOUT LE MONDE PENSÉ KYLLIAN MAIS CE FAMEUX OUSMANE DEMBELE EST ARRIVÉE MERCI LUIS MERCI CAMPO MERCI L’ÉQUIPE MERCI TOUT LE MONDE""";1
"""@きゅきゅのきゅきゅのきゅ He discriminated against Japanese people, but still?""";0
"""@alainnguyen-f9c Il a humilié le peuple asiatique avec ces blagues racistes anti asiatique en 2021, quelle honte!!!""";0
@widlyjean4722 Amplement mérité bravo ousmane;1
"""@Magellan零 Ronaldinho, c'est devenu un vigile 🤣""";0
@MelicGSede next year Ballon'Or winner will Bukayo Saka💯💯💯💯;0
@caat5667 Enfin les français vont nous foutre la paix un peu ils ont eu leur ballon d'or;0
@soumias3147 On a eu pas mal de Français qui l’ont déjà eu hein 😅;0
@caat5667 ​ @soumias3147  ils sont 4;0
@caat5667 Pas beaucoup;0
@五六-France-56 ET OUSMANE BALLON D'OR;0
"""@IGBFB Le mec on avait pas mis une pièce sur lui y’a 2 ans mnt il est ballon d’or c’est un truc de fou, des fois il suffit d’une seul personne dans ta vie qui puisse tout changer !!""";0
"""@galactic_studios293 Avant c'était parti d'une blague , et au final sa s'est vraiment réalisé . Truc de dingue et mérité !""";1
"""@erwanmickael de fou, sacré truc""";0
@kimiarifi4651 Je ne peux tjrs pas mettre de pièces sur lui.. pas impressionnant dans ce jeu;0
@BerZerHk  @kimiarifi4651  Bah dégage alors. Il a gagné son Ballon d'Or et a prouvé au monde entier qu'il le mérite. Sauf aux aigris !;1
"""@Huh...-Tao ​ @kimiarifi4651 jvais même pas chercher a être énerver contre toi psq tu n'en vaux pas la peine mais dis toi que lui au moins il a été sincère dans son discours et je pense que la phrase la plus importante a retenir de son discours et que """"ce ballon récompense tout un collectif"""" et cette humilité il l'a et il montre que comparé a toi c'est un vrai humain avec un cœur et surtout un cerveau mtn bonne soirée au personne qui le félicite surtout les gens hors supporter du psg et pour toi je te souhaite une mauvaise soirée car tu ne le mérite pas comme cette pièce que tu ne met pas sur dembele car il ne te mérite pas et il n'en veut pas d'une pièce quand il peut en avoir des milliers même des millions d'autre merci au revoir""";1
@erwanmickael ​ @BerZerHk t'as tout dit ❤;1
@gregb4713 Il a fait 6mois monstrueux  cest tout.. avant dans le football personne le calculé... lannee prochaine il passera au oubliette comme avant.. 😅;0
"""@djib1x ⁠ @gregb4713 meme lors de sa première saison au psg il était monstrueux le truc c’est qu’il avait toujours ce problème au niveau de la finition et comme y’avait kyks bah il pouvait en quelque sorte se reposer sur lui mais comme il est parti il a du prendre le rôle de kyks et il a réussi avec brio 🔥, maintenant j’espère pour lui qu’il continuera sur cette lancée mais bon il a fini le jeu déjà.""";1
