commentaire;label
@ClementJacquet-bm6oi ​ @daviddeneuf795 pareil je me suis posé la question. Il remercie sa mère, son meilleur pote mais pas sa femme;0
@francoissantoni8507 ​ @daviddeneuf795 ils sont en prison ...;0
@francoissantoni8507 A part Hakimi Yamal les supporters il n'a oublié personne c'est vrai;0
@yassirsouabni ​ @francoissantoni8507 et la boîte de com indoue ainsi que la stagiaire de 18ans;0
@jdreasymoney6116  @bondjamesboy pour vous tout le monde vous déteste mdr vs êtes parano;0
@jdreasymoney6116  @AzzamBounjoua Achraf  franchement je l’ai regarder jouer aujourd’hui il etait nul il a pas le niveau ballon d’or désolé;0
@LudovicHiblot-w6i Dommage beau discours mes ils a oublier les supporters dommage bravo à lui es vive le psg;0
@AshleyRobine ​@Enedyaset pourquoi félicité;0
"@Neela-e7f In Rome, slaves were employed in intellectual pursuits such as grammarians, and philosophers. Similarly, how many  untouchablilty have been engaged in intellectual work? 
Ambedkar, Vol. 5, Page 15 nnnjhhyyyyyyyyggh";0
@AM-zd9eg ​ @daviddeneuf795 je me suis poser la même question. Et ils sont pas là à la Cérémonie... De l'eau dans le gaz ? J'espère pas pour eux.;0
@pat963 En regardant  le classement  des 10 premier jai dessuite  compris que  ce trophée  as perdu en saveur et pas que ...😢;0
@pat963 Encore 1 qatarbot et les réponses sont des qatarbot  les mange mort;0
@FreePalestine2027-i5g  @francoissantoni8507 Mdddr t’es un rageux , yamal est peut être meilleurs mais cette année il a ramener la ldc ? Guignol 😂;0
@dodopuppet  @きゅきゅのきゅきゅのきゅ  yeah keep yapping to say bullsh;0
@ulkaonanga2965 Il a oublié de remercier les fans;0
@marocberkane9154 Nul nul nul dembele ballon d’or il est nul franchement;0
"@daviesorimoloye2212 Il a oublié son père.  Peut-être qu'il n'était pas là pour lui, qu'il l'avait abandonné. Car ""pas là"", il y'a que les hommes responsables qui connaissent la douleur du mot quand leurs enfants l'emploient.";0
@jnk_zwx @Enedyasferme ta bouche;0
@MichelangeNgomoTV Il a oublié sa femme, au moins si il n'est pas marié...;0
@Florian06-h6l Il a juste oublié la Palestine qui venait d'être reconnue quelques minutes plus tôt mais bon...;0
@ひおkや-k7q 黙っとけよ;0
@JudeB0  @きゅきゅのきゅきゅのきゅ We don’t give a fuck about this pedophile country;0
"@user-kx5ky4dc9n  @francoissantoni8507  je suis d'accord sur la crasse, mais d'un autre cote ne pas mentionner les coéquipiers et ne mentionner la saison au psg de maniere succincte et pou rmoins de temps que manchester city c'est un faux pas. on le recompense pour son année et ce qu;'il a effectué au sein du psg. on s'en moque de manchester city, ca n'a absolument rien a voir. le probleme c'est le contraste entre mentionner a bout de levre l'annee ecoulee et de s'attarder sur manchester city 70% du temps du discours. ce n'est pas une interview d'introduction a city la ceremonie";0
@francoissantoni8507 ​ @user-kx5ky4dc9n ok , mais le PSG n'est pas champion du monde des clubs c'est un fait ....;0
@user-kx5ky4dc9n  @francoissantoni8507  je vois pas exactement ce qu'apporte ce detail;0
@JODESIO1 Le classement de PEDRI (11e) est une de ces choses qui font perdre la crédibilité au Ballon d'Or. C'est dingue! Vous avez fait comment pour arriver à ce classement?;0
@boristheb1ad3x67 On sen bat les couilles de messi, il na rien fait au psg;0
@きゅきゅのきゅきゅのきゅ The worst Ballon d'Or winner of all time;0
@きゅきゅのきゅきゅのきゅ  @KasriGhilas  No. I just don't think this damn black guy who discriminated against Japanese people deserves the Ballon d'Or.;0
"@KasriGhilas ​ @きゅきゅのきゅきゅのきゅ ""this damn black guy"" people like u should stop watching football. He was the best player of the last season and deserved it. Just syfm if you have no ball knowledge.";0
@acidlover_303  @きゅきゅのきゅきゅのきゅ  you're racist against black people and you're crying because one of them made a joke about you?;0
@arthurarthur2555 Tout est pipé!!! Comme les matchs !;0
"@moncefmoncef8150 DEMBELE BALLON DOR               QUELLE HONTE
Normalement pas de gagnant cette annee
Perte de prestige !!!";0
"@moncefmoncef8150 DEMBELE BALLON DOR               QUELLE HONTE
Normalement pas de gagnant cette annee
Perte de prestige !!!";0
@alannmoubecka Comment sans Pedri...;0
@alannmoubecka Comment sans Pedri...;0
@legerchristiandjiba1193 J'espère que le Réal n'aura plus jamais l'occasion d'être présent à cette cérémonie de ballon d'or;0
@gaelluela3636 Donc il faut bcp courir sur le terrain pour avoir le ballon d’or;0
"@Verinha9 0:26 ""Kylian Bappé"" 😂 le manque de respect !";0
@akramabdelmalek2830 N'importe quoi;0
"@Chill07-o OUSMANE TU À ÉMUE LE PEUPLE FRANÇAIS ET LE MONDE ENTIER🥹🙏 DEVANT TON DISCOURS À DEUX DOIGT DE CHIALER IL A FAITTTT EHHHH OUSMANEEE BALLON D’OR EHHH OUSMANE BALLON D’ORRRRRR ON T’AIME OUSMANE MERCIII BEAUCOUP UN HOMME SENSIBLE ET HEUREUX TU LE MÉRITE UN MESSAGE CONCERNANT YAMAL TOP 2 À 18 ANS RESPECT Il DEVIENDRA BO UN JOUR MAINTENANT PLACE À KYKY QUI AURAIT CRUE DEMBELE GAGNE AVANT KYLLIAN  

ICI C’EST PARIS ❤️💙 MERCI POUR CETTE SAISON POUR CETTE SOIRÉE QUE DU POSITIF APRÈS ZIDANE ET KARIM TOUT LE MONDE PENSÉ KYLLIAN MAIS CE FAMEUX OUSMANE DEMBELE EST ARRIVÉE MERCI LUIS MERCI CAMPO MERCI L’ÉQUIPE MERCI TOUT LE MONDE";0
@きゅきゅのきゅきゅのきゅ He discriminated against Japanese people, but still?;0
@alainnguyen-f9c Il a humilié le peuple asiatique avec ces blagues racistes anti asiatique en 2021, quelle honte!!!;0
@Magellan零 Ronaldinho, c'est devenu un vigile 🤣;0
@galactic_studios293 Avant c'était parti d'une blague , et au final sa s'est vraiment réalisé . Truc de dingue et mérité !;0
@kimiarifi4651 Je ne peux tjrs pas mettre de pièces sur lui.. pas impressionnant dans ce jeu;0
"@Huh...-Tao ​ @kimiarifi4651 jvais même pas chercher a être énerver contre toi psq tu n'en vaux pas la peine mais dis toi que lui au moins il a été sincère dans son discours et je pense que la phrase la plus importante a retenir de son discours et que ""ce ballon récompense tout un collectif"" et cette humilité il l'a et il montre que comparé a toi c'est un vrai humain avec un cœur et surtout un cerveau mtn bonne soirée au personne qui le félicite surtout les gens hors supporter du psg et pour toi je te souhaite une mauvaise soirée car tu ne le mérite pas comme cette pièce que tu ne met pas sur dembele car il ne te mérite pas et il n'en veut pas d'une pièce quand il peut en avoir des milliers même des millions d'autre merci au revoir";0
@gregb4713 Il a fait 6mois monstrueux  cest tout.. avant dans le football personne le calculé... lannee prochaine il passera au oubliette comme avant.. 😅;0
@Huh...-Tao ​ @gregb4713  le but du ballon d'or c'est de récompensé la saison pourquoi on doit toujours parler du futur quand on peut savourer le présent pour l'instant et pour ce qui est du futur franchement comme stan l'a dit si il fait des match de tocard et bah nous on va le traiter de tocard mais lui il a tout gagner et ça tu peux pas lui enlever et même avec ce psg il y a peut de possibilité qu'ils soient nul sauf si il se blesse tout le temps alors faut arrêter d'être aigri comme ça;0
@gregb4713 ​ @Huh...-Tao  jsui pas aigri jai juste dis que le mec a 6mois monstrueux dans tte ca carriere de footballeur et que cest grace a son coach que son pied est devenu moin carré cest tout.. 😅;0
"@Huh...-Tao ​ @gregb4713  la tu jette a la poubelle tout ce qu'il a fait oui il a eu ""6 mois"" monstrueux dans cette saison mais il avait un debut de carrière tout aussi monstrueux a dortmund ou a Rennes juste ces années a Barcelone (pas les meilleur) ont éte compliqué mais y'avait du bon aussi malgré les blessures faut arrêter de dire que le mec il sort de nul part ou que personne ce le disait auparavant il avait le talent pour l'avoir tout le monde le disais et j'ai bien dit tout le monde psq le nombre de personne qui disais ""dembele avec finition c'est bo"" sa ne se compte mm plus mtn y'a certaine personne qui veulent pas l'admettre psq aime pas le joueur ou le club mais faut savoir respecter une carrière et un humain avant tout bref j'ai dit ce que j'avais a dire";0
@Huh...-Tao ​ @gregb4713  ah et luis enrique il lui a donné les possibilité de devenir qlq un maintenant ct a dembele de prendre les initiatives sa ce trouve dembele il reste comme avant on est mm pas la a discuter donc non son ascension n'est pas qu'une brise passagère il l'a provoquer lui même faut pas se mentir a soit même et desfois c'est bien d'accepter qu'une personne a fait une vrai performance contre d'autre que l'on préfère psq franchement dembele il fait une saison banale mais yamal jlui donne tous les jours de mes propres main si il faut;0
"@gregb4713 ​ @Huh...-Tao il sort de nul part dans le sens "" pr penser a lui au ballon dor"" 😅. A quel moment dans ca carrière... tu te dis.. tiens il va être ballon d'or ce mec... jamais... il était tjr bon.. mais pas comme un yamal par exemple  ou un bappe a une certaine époque..";0
"@ralixjoseph2395 ​ @gregb4713 objectivement ceux que Yamal a fait cette saison en terme de percussions de dribbles c'était pareil pour Dembouz en moins spectaculaire les seuls stats où tu pourrais le voir en tête de liste dribbles et vitesse 
Et cette question de 3 ou 6 mois pour Dembélé faut arrêter aussi Yamal n'a eu un grand début il faisait surtout de PASSE D. il avait une grande disette de but en liga de plusieurs mois d'ailleurs les favoris étaient Pedri et Salah et Raphinha qui malheureusement depuis son match match face à la sélection d'Argentine il a connu une baisse on le sait tous la 2eme partie de la saison est plus importante pour le B.O🤝🏿";0
@IDFORYTB On savait que le talent était là mais la saison passée il a joué comme il aurait dû devoir jouer pendant toutes ses années;0
@kimiarifi4651  @gregb4713  Exactement 😂 les gens ont vite oublié que cet escro avait mis à genou financièrement le barça sans rien proposer sportivement malgré qu’ils se sont occupés de ses multiples blessures pour qu’au final célébrer son premier but contre le barça comme un enfant lol cette année sans Hakimi tu l’aurais même pas vu dans les stades;0
@kimiarifi4651  @BerZerHk pourquoi je dégagerai ? 😂 exprimer son avis sur un escro est sacrilège ?;0
@きゅきゅのきゅきゅのきゅ He discriminated against Japanese people, but still?;0
@alainnguyen-f9c Aucun scandale?! Vous rigolez!!! En 2021, avec ces blagues anti asiatiques il a humilié toute une communauté, mais quelle honte!!!;0
@djibrildiop760 ​ @alainnguyen-f9c ftg le bouffeur de pangolin;0
@leopoldmahema Oui mais c'est un ballon d'or français pas sénégalais ou africain le  seul ballon d'or joueur africain c'est George weah le milliardaire Elon musk Tesla avait lui proposer 1 milliards de dollars pour acheter Son ballon d'or avait refusé George weah il n'est le fera pas ça avec  Moussa Dembelé parce que c'est Un ballon d'or français qu'ils soit noir il est français;0
@stevemarty1390 Je n'oublierai jamais le sale coup de l'année passée !!!!;0
@thai7110 Faut arrêter cette mascarade de Ballon d'Or Dembélé 😅;0
@MathysPichot on n'en parle que cole palmer a juste mis 2 but contre le psg et il est 8ème devant joyaux neeves dese kvara gigio et nuno c'est pas normal wallah;0
@ciceronjeanberlin4278 Je te jure même devant doué c'est grave;0
@きゅきゅのきゅきゅのきゅ The worst Ballon d'Or winner of all time;0
@AyChellz  @きゅきゅのきゅきゅのきゅ no bruhh he derseve his ballon d’or;0
@JulienDuh Une honte se ballon d'or. Certe il a gagné des titres mes dembele à vraiment les pieds carré;0
"@a.e6817 Tu vas en ecrire combien des commentaires ? 
Aller va te coucher il est tard 😅";0
@exnot7685 ???🤫🤫🤫;0
@exnot7685 Au lieu d’envoyé des messages de merd dors;0
@VIRIATO-7 ​​ @exnot7685 Continue de lâché des Emoji en attendant que ton Bescherelle soit complètement télécharger ! 🤡;0
@JEANdeDIEUMACCAMBI Mbappé serait une fraude alors 😂😂😂😂;0
@pierre-richardbuissereth9961 Si on m'avait dit que Dembelé allait avoir le Ballon d'or avant Mbappé, je l'aurais pas crû;0
@xm6274 Je reste perplex quand même ......;0
@moussadiagne4402 Jai toujours dis à mes potes,talent pur ousmane est meilleur k mbappe et tt le monde me prenait pour un fou.;0
@leopoldmahema C'est de la loterie nationale de Bon joueurs n'ont jamais été ballon d'or le ballon d'or volé de Mbappé  ne dit pas que Dembelé est meilleur que Mbappé;0
@englishclassmonitoringecm5152 Mbappé aurait peut-être brillé plus s'il était resté au PSG...;0
@pump742 C'est deux talents , mais en termes de qualités pures intrinsèques , le génie ça à toujours été Dembélé et ce , depuis Rennes . Sauf qu'il yen a un des deux qui était plus déterminé, plus assidu , qui avait plus envi de marquer l'histoire , c'est Kylian ! Pendant que l'autre jouait la suffisance et était beaucoup plus indiscipliné, d'où les blessures à répétition. Xavi le savait et le disait à plusieurs reprises que c'est le genre de joueur pour qui tu paie ta place au stade pour aller le voir jouer , d'ailleurs malgré cette indiscipline il ne voulait pas qu'il parte , Henrique aussi l'a dit et le savait également , ils l'ont observer jouer au fc barcelone , il cassait les reins de tous les défenseurs aux entraînements , à l'instar d'un Yamal par exemple actuellement , c'est pourquoi il a tenu absolument à le faire venir pour construire son projet et il savait qu'il avait ce talent exeptionnel mais il lui manquait juste ce petit truc en plus pour faire ressortir son plein potentiel et si tu poses la question à Kylian lui même il te dira qu'il n'est absolument pas surpris car c'est son pote , ils se connaissent depuis longtemps . Dès lors que Ousmane a pris en maturité, changé son hygiène de vie , à été plus travailleur et plus discipliné , on voit le résultat . Une leçon de vie ! Bravo à lui , il le mérite amplement.;0
@Pakos-Terimos Moi non plus, mais c'est pas volé.;0
@sandapacific4324 Personne n'aurais imaginer;0
@Rmonta990 Au début de leurs carrière c'était crédible, mais Mbappé est monté Ousman à stagné, au final la saison dernière il a joué au niveau de son talent, en espérant que ça continue.;0
@samuelb4675 Il n’a pas le niveau et n’aura jamais le niveau de Mbappé;0
@boieingyags4787 ​ @leopoldmahema 😂😂😂il faut prendre tes cachets😂😂😂😂;0
@nikitamasojidkova M'Bappe ne l aura jamais, pas assez humble.;0
@KaokokokoroboTV La vie à ses réalités qui s'ignorent parfois.;0
@magalielomamalastar Franchement le ballon d’or n’a plus de valeur. Un joueur sans charisme. On verra à l’équipe nationale;0
@magalielomamalastar  @moussadiagne4402 Menteur. Il n’a pas gagné par son talent. Loin de là;0
@lavoixdelaraison9484 ​ @logan3630  vas dormir vous êtes des gamins, attendez pour voir;0
@KhazanMogamelov c'est truqué mdr;0
@chris-tmusicprod7041 il n'aura même pas;0
@JulieGuilaineMafo Moi aussi j’aurais jamais cru. Comme quoi la vie est imprévisible;0
@DANDan-o5m6l Wepsss ta raison,,,,mais il le mérite,,,le yamal le mbape la,,,ils sont bon,,,mais trop arrogant,,,e sa le fifa aime pas;0
@Laviedeschoix Ça veut rien dire ton truc que Ousmane devant Mbappé à chacun son destin idiot ça ce voit que tu connais rien dans le foot t’a pas connu Ousmane à Dortmund et au barca;0
@romain2879 Tout le monde disait que Dembélé avec de la finition ,c etait ballon d or ,ben voila;0
"@ThomasMaziere Ça veut rien dire
Iniesta ne l’a pas.. Xavi nn plus. Maldini. Buffon. Henry. 
Ce trophée veut rien dire";0
"@maxbilo6191 C'est Neymar qui doit être vert, lui qui se moquait des stats de Dembélé pour sa  saison 2023-2024 au PSG. 
Contrairement à Kylian qui a encore quelques années pour gagner ce ballon d'or, pour Neymar c'est archi-cuit 😂";0
